product_name,asin,product_url,brand_name,image_url,mrp,sale_price,discount_percentage,product_description,date_first_available,number_of_reviews,seller_name
MELVIS Disposable 3ply Surgical Elastic Face Mask Pack of 40,B085MLF813,https://www.amazon.in/MELVIS-Disposable-3ply-Surgical-Elastic/dp/B085MLF813/,MELVIS,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,,,,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-07T00:00:00,0,
MELVIS Disposable 3ply Surgical Elastic Face Mask Pack of 35,B085ML7D2J,https://www.amazon.in/MELVIS-Disposable-3ply-Surgical-Elastic/dp/B085ML7D2J/,MELVIS,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,1500.00,999.00,33%,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-07T00:00:00,0,MELVIS
NV MART Disposable 3ply Surgical Elastic Face Mask Pack of 40,B085NKQH61,https://www.amazon.in/dp/B085NKQH61/,NV MART,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,1600.00,1099.00,31%,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-09T00:00:00,0,NV MART
leslico FFP2NR Cup Mask Respirator with Is 9473 Approval 5,B085JNC6WK,https://www.amazon.in/leslico-FFP2NR-Mask-Respirator-Approval/dp/B085JNC6WK/,ultrasav,https://images-na.ssl-images-amazon.com/images/I/31Z6gcnE%2BFL.jpg,3599.00,2399.00,33%,IND mask covers the user’s nose and mouth and provides a physical barrier to fluids and particulate materials. The surgical masks referenced in this guidance document include masks that are labeled as a surgical  laser  isolation  dental or medical procedure masks with or without a face shield.,2020-03-02T00:00:00,0,MAITRI FAB
EverBest 3 Ply non woven surgical Anti-t Disposable face mask with ear loop great for air pollutionvirus protection and personal health30 Pcs,B085NKPFDP,https://www.amazon.in/dp/B085NKPFDP/,EverBest,https://images-na.ssl-images-amazon.com/images/I/71f%2BjTKGYqL._SL1500_.jpg,1500.00,899.00,40%,A device used by large amounts of people in order to protect themselves from pollution. These days pollution is one of the major reason of respiratory disoder,2020-03-06T00:00:00,0,Aman Overseas
EverBest 3 Ply non woven surgical Anti-t Disposable face mask with ear loop great for air pollutionvirus protection and personal health50 Pcs,B085NKQQB9,https://www.amazon.in/dp/B085NKQQB9/,EverBest,https://images-na.ssl-images-amazon.com/images/I/71f%2BjTKGYqL._SL1500_.jpg,2550.00,1399.00,45%,A device used by large amounts of people in order to protect themselves from pollution. These days pollution is one of the major reason of respiratory disoder,2020-03-06T00:00:00,0,Aman Overseas
NV MART Disposable 3ply Surgical Elastic Face Mask Pack of 20,B085NKV9LG,https://www.amazon.in/dp/B085NKV9LG/,NV MART,https://images-na.ssl-images-amazon.com/images/I/41IFHL99ocL.jpg,1200.00,699.00,42%,This Face mask is very innovative which has high filtration efficiency can easily filter dust  gases  pollution and other organic vapors thus protects from various respiratory problems or breathing allergies. It comes with soft nose clip and elastic straps so suitable for many face sizes. The exhalation valves are provided to flow out the exhaled air for easy breathing. It is washable  and reusable. Filter can be easily replaced when needed. Recommended for people having respiratory problems and breathing allergies. It is compact  suitably designed so easy to carry and store. Effectively protects from the vehicular pollution and dust on the roads.,2020-03-09T00:00:00,0,NV MART
LIMBDA Men's and Women's PCCotton Apron Lab Coat,B07W4Z9HWL,https://www.amazon.in/LIMBDA-Mens-Womens-PCCotton-Apron/dp/B07W4Z9HWL/,LIMBDA,https://images-na.ssl-images-amazon.com/images/I/61SdpDaLidL._SL1500_.jpg,599.00,279.00,53%,It comes with banded collar and Half sleeves and it is ideal for Doctor's  Scientist  Medical Students and Laboratory Staffs. Comes with separate Pen Pocket  Waist Pockets are Double layered so that you can keep your Mobile Phones  Keys and other heavy items without fear of the pockets getting torn  Pockets are done with Bar Tag also.,2019-08-09T00:00:00,39,Shalibhadra Ent
Kavish Nose Mask-3ply Disposable Mouth Masks 100pcs Nose Mask Dust Mask Pollution Mask,B085MWT7G8,https://www.amazon.in/dp/B085MWT7G8/,Kavish,https://images-na.ssl-images-amazon.com/images/I/618qxNBfvQL._UL1024_.jpg,5100.00,3800.00,16%,Face Mask For Protection N95 Mask For Adults For Men For Kids Mask For Pollution Mask N95 Reusable Mask With Filter Mask For Women N95 Respirator Face Mask Mouth Mask Anti Pollution Mask Surgical Mask Disposable. 3-Ply Ear Loop Mask. Bacteria Filtration Efficiency of > 98%. Comfortable and breathable for the user. Fluid repellent.,2020-03-08T00:00:00,0,Tayal Sons
Calvus Unisex Nose Mask-3ply Disposable Mouth Masks 100pcs Nose Mask Dust Mask Pollution Mask,B085MW672Q,https://www.amazon.in/dp/B085MW672Q/,Calvus,https://images-na.ssl-images-amazon.com/images/I/618qxNBfvQL._UL1024_.jpg,5100.00,4299.00,16%,Face Mask For Protection N95 Mask For Adults For Men For Kids Mask For Pollution Mask N95 Reusable Mask With Filter Mask For Women N95 Respirator Face Mask Mouth Mask Anti Pollution Mask Surgical Mask Disposable. 3-Ply Ear Loop Mask. Bacteria Filtration Efficiency of > 98%. Comfortable and breathable for the user. Fluid repellent.,2020-03-08T00:00:00,0,Tayal Sons
Aurum Creations 50 pcs Disposable Stretchable White Caps - Cover Hair for Cooking & Hygiene,B0777QXG7H,https://www.amazon.in/Aurum-Creations-Disposable-Stretchable-White/dp/B0777QXG7H/,Aurum Creations,https://images-na.ssl-images-amazon.com/images/I/51MfvQm0T0L.jpg,199.00,118.00,41%,Aurum Creations Disposable Cap is made from spun bond polymer non-woven fabric  spun-lace fabrics as the main raw material. This material is preferred for its light weight. Its gravity is lighter than Hydrophobic PP fibres so it has excellent water repellency and air permeability resulting in providing comfort & dryness resulting in anti bacterial and anti fungal resistance.,2017-08-09T00:00:00,7,Aurum Creations
URBAN HAAT Jaipuri Disposable Latex Medical Examination Gloves  Medium -Set of 200 Pieces,B07BFVTNZV,https://www.amazon.in/Jaipuri-Premium-Disposable-Medical-Examination/dp/B07BFVTNZV/,URBAN HAAT,https://images-na.ssl-images-amazon.com/images/I/71ULl%2B3e%2B3L._SL1500_.jpg,1200.00,700.00,42%,Surgical Gloves designed for comfortable wrinkle - free fitting. The extremely soft rubber reduces finger fatigue and increases efficiency. Its stringent quality makes it the safest hand wear for surgeons.,2018-12-20T00:00:00,14,SakshamInds
Kashi Surgicals KashiSurgicals LED X-Ray View Box with Dimmer and Automatic Film Activation Single Film,B07Z678XJB,https://www.amazon.in/Kashi-Surgicals-KashiSurgicals-Automatic-Activation/dp/B07Z678XJB/,Kashi Surgicals,https://images-na.ssl-images-amazon.com/images/I/51C%2BYPe-gjL._SL1214_.jpg,3599.00,1499.00,58%,"X-Ray view box is a necessary equipment in hospitals  medical institutes and nursing homes. This single film X-ray view box from KashiSurgicals is excellent in functioning and ensures optimal viewing quality due to the LED-based viewing. The box is light in weight  compact in shape and has an ergonomic viewing panel along with a uniform surface that ensure great performance. Single Film LED with automatic sensor & adjustable Dimmer to adjust brightness of Screen. Product Details: X-ray view box Powder Coated MS Cabinet body with Frame. The X-Ray view box has Acrylic Sheet. Approximate dimensions are 20"" by 15"". Power: 12 V  50-60 Hz. Bulb: High Glossy Led Bulbs. With Dimmer to adjust the brightness of Screen. Parts: Heavy Switch & Socket Used. Safety shock proof mechanism. Holding: Plastic Clips for X-ray film Holding. Handling: Light Weight & Portable.",2019-10-15T00:00:00,6,11 Pharma
Axtry Non Woven Disposable Bouffant Caps Hair Net Cap Hair Head Cover Net Elastic Mob Caps for Food Service Medical Use Warehouse Worker Labs Nurse Food Service Health Hospital 100 Blue,B0846FTR73,https://www.amazon.in/Axtry-Disposable-Bouffant-Warehouse-Hospital/dp/B0846FTR73/,Axtry,https://images-na.ssl-images-amazon.com/images/I/71g8PauQevL._SL1216_.jpg,340.00,189.00,44%,,2020-01-24T00:00:00,0,Axtry™
Dizzire Nitrile Examination Gloves Powder Free Medium Violet Blue 50 Pcs Pack,B07CGL2F1J,https://www.amazon.in/Dizzire-Nitrile-Examination-Gloves-Powder/dp/B07CGL2F1J/,Dizzire,https://images-na.ssl-images-amazon.com/images/I/21NZR7T2oBL.jpg,,,,Healthgenie Multi-purpose glove protects your hands and could be used for daily chores like Washing dishes  Cleaning  Kitchen  Gardening & Sanitation Good abrasion and puncture resistance Natural Latex combining strength with flexibility  Anatomically shaped for comfort  Anti-slip pattern for good grip in wet & dry condition Pack Contains fifty Pcs,2018-03-15T00:00:00,4,
Safety Products SP Latex Medical Examination Disposable Hand Gloves White Medium -100 Piece,B075WTPGYC,https://www.amazon.in/Safety-Products-Examination-Gloves-Powderd/dp/B075WTPGYC/,Safety Products,https://images-na.ssl-images-amazon.com/images/I/51FDU1LrRyL._SL1050_.jpg,,,,Latex Examination Gloves Lightly Powdered Non Tearable Made In Malaysia Unisex Single Use Smooth Surface Non-Sterile 100 pcs by weight,2017-09-24T00:00:00,10,
Magnum Particulate Respirator Mask Pack of 2,B07JJVPLB9,https://www.amazon.in/Magnum-Particulate-Respirator-Mask-Pack/dp/B07JJVPLB9/,Magnum,https://images-na.ssl-images-amazon.com/images/I/31IcqEjpYgL.jpg,,,,Flat fold disposable FFP1 particulate respirator mask can be use in Home and Industrial application.,2018-10-17T00:00:00,0,
Warrior Armory Nose Mask Dust Mask Pollution Mask Surgical Face Mask for Air Pollution Virus Protection & Personal Health Face Mask Nose Mask-3ply Disposable Mouth Masks 50 pieces,B085MJB3HX,https://www.amazon.in/Warrior-Armory-Pollution-Protection-Disposable/dp/B085MJB3HX/,Warrior Armory,https://images-na.ssl-images-amazon.com/images/I/61w0Oc9ey8L._SL1258_.jpg,5999.00,1850.00,69%,Facemasks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-07T00:00:00,0,Warrior Armory
Surex 100 pcs Disposable Stretchable Blue Bouffant Caps,B07V3MB165,https://www.amazon.in/Surex-Disposable-Stretchable-Blue-Bouffant/dp/B07V3MB165/,Surex,https://images-na.ssl-images-amazon.com/images/I/718xzIsszdL._SL1110_.jpg,299.00,210.00,30%,SurexDisposable Cap is made from spun bond polymer non-woven fabric  spun-lace fabrics as the main raw material. This material is preferred for its light weight. Its gravity is lighter than Hydrophobic PP fibres so it has excellent water repellency and air permeability resulting in providing comfort & dryness resulting in anti bacterial and anti fungal resistance.,2019-07-10T00:00:00,0,Surex
Lize Nose Mask-3ply Disposable Mouth Masks Nose Mask Dust Mask Pollution Mask Color May Vary - Pack Of 10,B085MD7H9S,https://www.amazon.in/Lize-Mask-3ply-Disposable-Mouth-Pollution/dp/B085MD7H9S/,Lize,https://images-na.ssl-images-amazon.com/images/I/81Cg%2Bv2JqfL._SL1500_.jpg,,,,A device used by large amounts of people in order to protect themselves from pollution. These days pollution is one of the major reason of respiratory disoder.,2020-03-07T00:00:00,0,
TrendzOn Anti-Virus 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 32,B085M9M3L1,https://www.amazon.in/TrendzOn-Anti-Virus-Disposable-Respirator-Pollution/dp/B085M9M3L1/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
Philips CPAP/BIPAP Full Face Mask with Gel,B075D5S8CF,https://www.amazon.in/Philips-CPAP-BIPAP-Full-Face/dp/B075D5S8CF/,PHILIPS,https://images-na.ssl-images-amazon.com/images/I/61kIopxkDxL._SL1200_.jpg,6500.00,3700.00,43%,"FULL FACE MASK GEL Get original only from ""GVS Enterprises Pvt. Ltd"".The Comfort Gel Full Face CPAP / BiPAP Mask with Headgear by Philips Respironics uses a blue gel cushion to offer a good seal and comfortable fit. ComfortGel Blue Full is an excellent advancement for CPAP users who need a full-face mask. A comfortable forehead cushion and enhanced StabilitySelector combine with our popular blue gel replaceable cushion to create a high level of comfort and stability. The unique sure seal technology (SST) provides a membrane-thin layer over the gel cushion to closely follow facial contours of both men and women  allowing more wearers to quickly achieve the comfortable seal they need. Works together with the thin  form-fitting outer silicone membrane to create an effective  self-adjusting seal. Not only does our blue gel provide extra stability  it is thinner and lighter than ever before.",2017-09-04T00:00:00,37,Urtronics India
DR AIR N 95 ANTI POLLUTION REUSABLE FOLDABLE MASK WITH VALVE FOR CHILDREN PACK OF 4,B07KNXH5DZ,https://www.amazon.in/DR-AIR-ANTI-POLLUTION-VALVE/dp/B07KNXH5DZ/,DR AIR,https://images-na.ssl-images-amazon.com/images/I/41IlJKeUCaL.jpg,,,,,2018-11-18T00:00:00,0,
BEATCLOUDS Adults Carbon Activated Cotton Face Adjustable Mask for Dust Protection - Riding & Cycling Judicial Brown,B07D682N2L,https://www.amazon.in/BEATCLOUDS-Activated-Adjustable-Pollution-Breathing/dp/B07D682N2L/,BEATCLOUDS,https://images-na.ssl-images-amazon.com/images/I/819typ-cIML._SL1500_.jpg,399.00,399.00,,Are you conscious about your health? Most of the people really do not want to wear a mask. But they need a filter to protect their health. This BEATCLOUDS Adult Face Mask (reusable and washable cloth) and along with the filter (replaceable and non-washable) it protects from dust. BEATCLOUDS is committed to provide you a healthier lifestyle without compromising on your fashion statement. This face mask comes with 4 exchangeable stereo filters that cannot be washed. This cotton fabric is very breathable and comfortable on the skin. These ergonomically designed filters with special comfort come with features such as skin-friendly lining that goes smooth with your face. This face filter mask is one of the best filter to use for extended hours even in hot and humid conditions. This reusable filter is very warm and it's light weight design allows to keep inside a bag when not in use. This riding filter mask provides a fresh ventilation system that keeps you to breathe easily. This cotton mask guards us from dust and cigarette. It can be used at any place like office  workplace  home  outside etc.,2018-05-19T00:00:00,16,BEATCLOUDS
TrendzOn 3Ply Disposable Face Masks Elastic Ear loop Type Mask and RespiratorPollutionAnti virus pack of 30,B085M9LVQX,https://www.amazon.in/TrendzOn-Disposable-Elastic-Respirator-Pollution/dp/B085M9LVQX/,TrendzOn,https://images-na.ssl-images-amazon.com/images/I/61Lk6Mt5JSL._SL1116_.jpg,,,,Face masks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. ?If someone is ill face masks can reduce the number of germs that the weare releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. ?It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more. ?Easy breathable  effective multiplayer bacterial filter  soft  lightweight  comfortable and easy to wear  used in medical  dental  laboratory  food sectors  school  household  industry and multi-purpose  bacteria filtration efficiency 99%  particle filtration efficiency (0.1 micron) 99%  virus filtration efficiency (0.1 micron) 99%  fluid repellent 120 mmhg  breathable < 49 0 pa fluid resistant hygienic & skin friendly,2020-03-07T00:00:00,0,
ONRR COLLECTIONS 3M N95 ROUND PROTECTIVE MASK ANTI VIRUS ANTI DUST PROTECTOR ANTI POLLUTION GREY MASK,B085MJNSLK,https://www.amazon.in/ONRR-COLLECTIONS-3M-N95-MASK/dp/B085MJNSLK/,ONRR COLLECTIONS,https://images-na.ssl-images-amazon.com/images/I/51kWM6%2BF3zL.jpg,,,,High filteration of the respirators protects you from harmful pollutants and dust Can be folded when not in use & slipped easily into the pocket. The maintenance free respirators are not only economical  but easy to use as well Comfortable  the respirator fits snugly around your face and helps avoid your glasses from fogging AS/NZ Approval  P1 Class of Filtering Efficiency  CLI tested Filtering efficiency ranging 80% when tested against 0.3-micron sodium chloride particle,2020-03-03T00:00:00,0,
ONRR COLLECTIONS VENUS GREY ANTI VIRUS ANTI DUST PROTECTOR ANTI POLLUTION GREY MASK,B085MCB4P3,https://www.amazon.in/ONRR-COLLECTIONS-VENUS-PROTECTOR-POLLUTION/dp/B085MCB4P3/,ONRR COLLECTIONS,https://images-na.ssl-images-amazon.com/images/I/41QXBTH%2BzyL.jpg,,,,High filteration of the respirators protects you from harmful pollutants and dust Can be folded when not in use & slipped easily into the pocket. The maintenance free respirators are not only economical  but easy to use as well Comfortable  the respirator fits snugly around your face and helps avoid your glasses from fogging AS/NZ Approval  P1 Class of Filtering Efficiency  CLI tested Filtering efficiency ranging 80% when tested against 0.3-micron sodium chloride particle,2020-03-03T00:00:00,0,
SP Disposable Surgical Gown Non Woven 10 Pcs,B075WW7B5H,https://www.amazon.in/Safety-Products-Disposable-Surgical-Woven/dp/B075WW7B5H/,Safety Products,https://images-na.ssl-images-amazon.com/images/I/41N4cPfJEfL.jpg,1500.00,999.00,33%,Being the fastest growing manufacturer and supplier in Health & Pharmaceutical industry in India  Safety Meditex gaining huge popularity Which provides diverse products of Disposable & Surgical Item.,2017-09-24T00:00:00,1,Safety  Products
PERFECT Portable Nebulizer System for Aerosol Drug Delivery,B07PPLX5DM,https://www.amazon.in/Perfect-Portable-Nebulizer-Aerosol-Delivery/dp/B07PPLX5DM/,PERFECT,https://images-na.ssl-images-amazon.com/images/I/61UZB4qUP5L._SL1500_.jpg,3600.00,999.00,72%,PERFECT PIISTON COMPRESSOR NEBULIZER HAVE HEAVY DUTY MOTOR  CONTINUOUS USAGE FOR LONGER PERIOD,2019-03-13T00:00:00,6,SHRI RAM PACKAGING® KARNAL
Bosch-Surgical Nebuliser Medication Chamber Pipe And Mouth Piece,B015P0FPFO,https://www.amazon.in/surgtec-nebuliser-medication-chamber-mouth/dp/B015P0FPFO/,bosch-surgical,https://images-na.ssl-images-amazon.com/images/I/31zukICmHBL.jpg,499.00,399.00,20%,nebuliser chamber can be used to nebulise all commonly prescribed bronchodilators for respiratory conditions. Aerosol drug effectiveness depends on the quality of its delivery to the lungs. it achieves 80% of output volume below the critical 5 microns  maximising each dose. chamber produces a flow rate of 16 l/min by utilising a venturi  which draws in room air. This boosts output  reduces treatment time and improves patient compliance. Unlike many other nebulisers  chamber will provide consistent drug delivery time after time  which makes nebuliser chamber the choice for aerosol drug delivery.,2015-09-22T00:00:00,1,MEDICAL EXPERTS 1985
ROYAL CARE Anti Pollution Face Mask with Activated Carbon BlackPack of 2,B085L2THRJ,https://www.amazon.in/ROYAL-CARE-Pollution-Activated-Carbon/dp/B085L2THRJ/,ROYAL CARE,https://images-na.ssl-images-amazon.com/images/I/51yvPT2UuHL._SL1280_.jpg,499.00,350.00,30%,Anti pollution mask for men and women or unisex masks can be used as protection from air pollution. These pollution masks come with ultra soft fabric that is gentle on skin. Our pollution masks meet n95 masks standard  provide complete protection from dust pollution  provide safety from air pollutants  and harmful bacteria available in the air.,2019-09-10T00:00:00,0,ROYAL CARE ENTERPRISES
Swastik Nose Mask-3ply Disposable Mouth Masks 50pcs Nose Mask Dust Mask Pollution MaskPack of 1,B085MWYJYD,https://www.amazon.in/dp/B085MWYJYD/,Swastik,https://images-na.ssl-images-amazon.com/images/I/618qxNBfvQL._UL1024_.jpg,2649.00,2150.00,15%,Face Mask For Protection N95 Mask For Adults For Men For Kids Mask For Pollution Mask N95 Reusable Mask With Filter Mask For Women N95 Respirator Face Mask Mouth Mask Anti Pollution Mask Surgical Mask Disposable. 3-Ply Ear Loop Mask. Bacteria Filtration Efficiency of > 98%. Comfortable and breathable for the user. Fluid repellent.,2020-03-08T00:00:00,0,Tayal Sons
VMC Unisex Surgeons gown_Blue_with Impervious material Large_Free Size,B07WK4L9M8,https://www.amazon.in/VMC-Surgeons-gown_Blue_with-Impervious-Large_Free/dp/B07WK4L9M8/,VMC,https://images-na.ssl-images-amazon.com/images/I/51xs19g1LWL._SL1280_.jpg,1999.00,1550.00,22%,This uniforms & work wear is 65% polyester 35% cotton. Medical tunic  scrub suits and healthcare tunic for both men & women   it provides complete solution for hospitals  clinics professionals and at other work places.,2019-08-14T00:00:00,0,VEENA MEDICARE
Surgical e studio Surgeon Scrub Suit Large Blue,B01FFWBPW4,https://www.amazon.in/Surgical-Sstudio-Surgeon-Scrub-Suit/dp/B01FFWBPW4/,Surgical e studio,https://images-na.ssl-images-amazon.com/images/I/51ZO1lr8-aL._SL1092_.jpg,1499.00,1499.00,,Surgical e Studio is an ISO 9001 : 2008 Certified Company. The Company is into the Marketing & Distribution of Name Customized Surgeon Scrubs  Aprons  Hospital Uniforms along with Sterile Surgical Disposables  Sterile Disposable Kits etc. For more details please call or whatsapp on +91- 9958080220. The company believes in Customizing its products to best suit your needs.,2016-05-10T00:00:00,7,Surgical e Sstudio
SURGICOMFORT Latex Examination Gloves100 pcs Box Size-Small Lightly Powdered,B073XLN4SX,https://www.amazon.in/SURGICOMFORT-Examination-Size-Small-Lightly-Powdered/dp/B073XLN4SX/,SURGICOMFORT,https://images-na.ssl-images-amazon.com/images/I/61fKMrGawhL._SL1024_.jpg,,,,surgicomfort Gloves are NON-STERILE & meant for single use. These gloves are used mostly by healthcare professionals but also could be used in many applications. Lightly powdered for easy donning.,2018-05-31T00:00:00,3,
SM Industries Latex Disposable Examination Surgical Gloves 100's Pack Color White,B07C7G7WJJ,https://www.amazon.in/SM-Industries-Disposable-Examination-Surgical/dp/B07C7G7WJJ/,SM Industries,https://images-na.ssl-images-amazon.com/images/I/412T6KhknCL.jpg,750.00,350.00,53%,Latex Examination Gloves Powdered containing 100 gloves,2018-04-15T00:00:00,2,SakshamInds
K K Surgical Care 100 Pcs Examination Gloves,B01LXF0VOY,https://www.amazon.in/Surgical-Care-100-Examination-Gloves/dp/B01LXF0VOY/,k k surgical care,https://images-na.ssl-images-amazon.com/images/I/51FVN7lUPbL.jpg,499.00,325.00,35%,100 Pcs Examination Gloves Natural Rubber Powdered Medium Size Latex Powder Free Medium Size  Used In Surgical Disposable  Housekeeping Headcover Hospitality  Catering Service. 100Pcs In One Box,2016-11-19T00:00:00,13,A.M.S. INTERNATIONAL
Mask-3ply Disposable Mouth Masks Nose Mask Dust Mask Pollution Mask 50pcs Color May Vary,B085LFYLW4,https://www.amazon.in/Mask-3ply-Disposable-Mouth-Masks-Pollution/dp/B085LFYLW4/,Ganesh Art,https://images-na.ssl-images-amazon.com/images/I/611uHI6k2JL._SL1083_.jpg,2999.00,1199.00,60%,Facemasks help limit the spread of germs. When someone talks  coughs  or sneezes they may release tiny drops into the air that can infect others. If someone is ill face masks can reduce the number of germs that the wearer releases and can protect other people from becoming sick. A face mask also protects the wearer's nose and mouth from splashes or sprays of body fluids. It is ideal for every house in day to day activities as well as doctors  surgeons  dentist  dental assistance  nurses  landscapers  contractors  plumbers  exterminators  nail technicians and many more.,2020-03-06T00:00:00,0,Ganeshart
MEDIFIT Premium Doctor Lab Coat/Apron Six Button Knee Length,B06XB9Y2DR,https://www.amazon.in/MEDIFIT-Premium-Doctor-Button-Length/dp/B06XB9Y2DR/,MEDIFIT,https://images-na.ssl-images-amazon.com/images/I/71WuioZLQCL._SL1500_.jpg,930.00,930.00,,- MEDIFIT Premium Doctor Lab Coat / Apron Six button Full Sleeves - Sizes available Small  Medium  Large  X-Large  XX-Large - PREMIUM quality Polyster Viscose/Cotton used in making the product - Relaxed Fit Suitable for Doctors  Medical Students  Lab Practitioners - Colors - White,2017-02-20T00:00:00,2,Medifit Healthcare Garments
NxtStep Anti-Pollution Dust Nose Mask- 3 Ply Disposable Mouth Masks Nose Mask Dust Mask Pollution Mask 50,B085N8Q67J,https://www.amazon.in/dp/B085N8Q67J/,Nxtstep,https://images-na.ssl-images-amazon.com/images/I/61oVguY7UdL._SL1200_.jpg,7999.00,1649.00,79%,☛ ☛ ☛ Our environment is full of dust  haze  vehicle exhaust  air pollution  and the dust mask can keep you from 98% dust  Dirt  Pollen  Allergens  Fumes or particulates that effect you breathe in the air. 🎭 🎊 ☛ Breathing easily ☛ Skin cared and comfortable in wearing ☛ Adjustable fitness between mask and nose with nose clip and earloop ☛ Health and environmental protection materials ☛ Moisture-proof ☛ Dust mask with valve ☛ Anti-dust  n95 PM2.5  bacteria  fog  and other harmful grain 🌈 🌄 Chemosurgical  spray-paints or paintings  dyeing  garages  mining  factories of electronic aid and foods  disinfecting  insalubrious workshops,2020-03-07T00:00:00,0,Nxtstep
Fridaycharm 3Ply Non-Woven Disposable Surgical Face Mask Pack of 100,B085MD3JDK,https://www.amazon.in/Fridaycharm-3Ply-Non-Woven-Disposable-Surgical/dp/B085MD3JDK/,Fridaycharm,https://images-na.ssl-images-amazon.com/images/I/71bjE-Et2sL._SL1500_.jpg,50000.00,4950.00,90%,Quality crafted for excellent protection and a comfortable fit  this procedure face mask is ideal for a wide range of applications and wherever fluid exposure is probable.,2020-03-07T00:00:00,0,Whizz WiFi
Dukal 1530 Mask Procedure with Ear Loop Non Sterile Blue Pack of 300,B017K36LA2,https://www.amazon.in/Dukal-1530-Mask-Procedure-Sterile/dp/B017K36LA2/,Dukal,https://images-na.ssl-images-amazon.com/images/I/61rYxyHXFQL._SL1337_.jpg,,,,Product Description Procedure Mask  w/ear loop  Blue  Non-Sterile. Manufacturer Contact Information,2018-03-10T00:00:00,1,
